id,adult,overview,popularity,poster_path,name,vote_average,genre_ids,vote_count
6005,False,"The original thirty-minute version of Scooby-Doo and Scrappy-Doo constitutes the fourth incarnation of the Hanna-Barbera Saturday morning cartoon Scooby-Doo. It premiered on September 22, 1979 and ran for one season on ABC as a half-hour program. A total of sixteen episodes were produced. It was the last Hanna-Barbera cartoon series to use the studio's laugh track. Cartoon Network's classic channel Boomerang reruns the series.",27.3328,/ctxdYzdqSlrfKrqEo3bLSrrMLSP.jpg,Scooby-Doo and Scrappy-Doo,7.443,"[16, 9648, 35, 10751, 10762]",316
199920,False,"Yukito, the son of a questionable cult leader, lost his life due to the cult's ridiculous training practices. Now to his surprise, he was reincarnated into another world! It was an ideal world for him without the concept of ""God"" or ""religion"" BUT...! A unique ""reincarnating in other world"" adventure begins: creating a ""religion"" in a world without God?!",26.9912,/zIn90M0V83e0F1n9fCudP3My88Q.jpg,KamiKatsu: Working for God in a Godless World,6.487,"[16, 35, 9648, 10765]",39
37264,False,While pursuing fugitives the Space Federation police officer Birdy Cephon Altera finds herself on Earth.,28.9979,/2MhyFK76viQc94A8Qbld4Ld2lSj.jpg,Birdy the Mighty: Decode,7.5,"[16, 10759, 10765, 35]",21
36132,False,,17.59,,Live Talk,0.0,[10767],0
95215,False,"Four Indigenous teenagers in rural Oklahoma steal, rob and save in order to get to the exotic, mysterious and faraway land of California.",27.7673,/t6hqwD5oQRGgNrZKN71BQYxteC1.jpg,Reservation Dogs,7.969,"[18, 35]",295
61697,False,"England in the 1520s is a heartbeat from disaster. If the King dies without a male heir, the country could be destroyed by civil war. Henry VIII wants to annul his marriage of twenty years and marry Anne Boleyn. The Pope and most of Europe oppose him. Into this impasse steps Thomas Cromwell: a wholly original man, a charmer, and a bully, both idealist and opportunist, astute in reading people, and implacable in his ambition. But Henry is volatile: one day tender, one day murderous. Cromwell helps him break the opposition, but what will be the price of his triumph?",25.4744,/dGuiMtUQBGxM3ZWosphO2MdYw8o.jpg,Wolf Hall,7.512,[18],122
15175,False,"Enough Rope with Andrew Denton is a television interview show originally broadcast on ABC1 in Australia. The title of the show came from the phrase ""give someone enough rope and they'll hang themselves"".

The program was the brainchild of Australian comedian, social critic, producer and media personality Andrew Denton, who hosted the show. The hour-long chat show aired from 2003 to 2008.",25.0074,/tpoW1873UbRvHIUxzfS5PPRThRV.jpg,Enough Rope With Andrew Denton,6.5,[10767],2
229926,False,"In the crime-ridden city of Gotham, Amanda Waller, the head of A.R.G.U.S., assembles a group of notorious criminals—Harley Quinn, Deadshot, Peacemaker, Clayface and King Shark—for a mission into an otherworldly realm that's connected to this world through a gate. It's a realm of swords and magic where orcs rampage and dragons rule the skies. Can Harley Quinn and her crew conquer this perilous realm?",26.1365,/AbVwsBJnLoqJzPJn8dlGFSGfygy.jpg,Suicide Squad Isekai,7.5,"[16, 10759, 10765]",79
15317,False,"Twenty-year-old Zaara wants to get married to her childhood lover. But her life gets chaotic after her sister Zeenat asks her to become the second wife of her husband, as she is unable to conceive.",23.3196,/g0E3iXEzcbIzKWcglQQSf8r2dhd.jpg,Zaara,0.0,[18],0
82094,False,"Following an emotional breakup, tough but tender FBI super-agent Will Chase (codename: “Whiskey Cavalier”) is assigned to work with badass CIA operative Frankie Trowbridge (codename: “Fiery Tribune”). Together, they lead an inter-agency team of flawed, funny and heroic spies who periodically save the world (and each other) while navigating the rocky roads of friendship, romance and office politics.",25.9409,/vDw6JCPcMbGYaeMWz1AEcwdlGaA.jpg,Whiskey Cavalier,6.9,"[18, 35, 80]",169
27268,False,"Monkey Life was created in 2006 and has continuously documented the work of Dr. Alison Cronin, MBE and her team at Monkey World; Ape Rescue Centre.

Filmed at Monkey World in Dorset, Monkey Life follows the rescue and rehabilitation of abused and neglected primates. Many have mental as well as physical problems so the Primate Care Staff treat their individual needs until they can be reintegrated with primates of their own kind. The primates at the park range from apes, who were taken from the wild as babies and used as photographers props on Spanish beaches to monkeys, many of which were rescued from the UK pet trade.

With unparalleled access Monkey World's dedicated team are filmed dealing with medical emergencies, primate moves, births and sometimes heart-breaking decisions. We follow Dr. Alison Cronin, MBE around the globe as she continues the park's mission to rescue abused primates. Monkey Life documents the daily life and drama of the world’s largest primate rescue centre.",25.0108,/rheACAd6DIakB1vGni4ehSkmLse.jpg,Monkey Life,6.2,[99],3
4483,False,"The misadventures of four lunatic students who live in a shared student house. There's Rick, the overblown political one addicted to Cliff Richard, Vyvyan the experimental scientific one/part-time anarchist, Neil the worried hippy, and Mike the ladies' man (at least he is in his mind).",26.5145,/9BQCGkKkVUxw6zF1P2BF1gHSMXB.jpg,The Young Ones,7.856,[35],135
93641,False,"“Nazaré” is a contemporary love story in a reality that plagues the country every summer. It is a narrative about the struggle of those who are defeated by flames, rebirth and hope.",21.6293,/azv4RaJ8sz6T8OS0pJ8k3QV2PDL.jpg,Nazaré,7.5,[18],2
63157,False,"After Turbo the Snail's improbable win at the Indianapolis 500, the superfast racer finds his life forever changed after he returns from his victory tour. Namely, Tito, his human companion, has built Starlite City, a massive miniature city with an elaborate adjoining race track for Turbo and his fellow snails to live and race in. However, Turbo finds his new life no less hectic as he and his friends face new rivals of all varieties eager to take the champion on. Regardless of the danger, Turbo and his colleagues of the Fast Action Stunt Team are ready for the challenge.",26.8265,/c3SFrFRYNS0VIH0Cmb4onGAz5dd.jpg,Turbo FAST,7.643,"[16, 10751, 10762, 35]",28
45039,False,"Tayo the Little Bus is a South Korean computer-generated animated television series created by Educational Broadcasting System, Iconix Entertainment, Seoul and Hot Animation which is owned by HiT Entertainment. The Korean-dubbed series began airing on EBS in 2010 and the English-dubbed series aired on Disney Junior in 2012. The latter is also scheduled to air on Disney Channel and Cartoonito in 2013. The narrator of the UK series is Michael Angelis who also narrates the UK series of Thomas & Friends.",29.5731,/ieUwI8Y8FhhFNWVOwau0gDoHPnj.jpg,Tayo the Little Bus,6.7,"[16, 10762, 35, 10751]",6
226969,False,"Xiang Yuan, who once unsuccessfully pursued Xu Yan Shi in school, reunites with him as an adult. While she works to save a company and he struggles to follow his dream of becoming a navigation engineer, they support each other through challenges and grow together.",31.8837,/bWr4p2RBIaeMLG6aZyQS7rgj85E.jpg,Here We Meet Again,8.2,"[18, 35]",14
2693,False,"Andy Millman gave up his day job five years ago in the hope of achieving the big time, but he’s yet to land a speaking part, let alone saunter down the red carpet to pick up an Oscar. He remains optimistic however, as rubbing shoulders with the A-list on-set only serves to reinforce his belief that the big time is just a job or two away.",25.8654,/oxiA2O4wRBCOzvfxYjNKZQuitQc.jpg,Extras,7.8,[35],378
1894,False,"A pink-haired girl named Stephanie moves to LazyTown with her uncle (the mayor of LazyTown), where she tries to teach its extremely lazy residents that physical activity is beneficial.",26.4267,/9bkxU7kTMLuhBOPnkAYXtCsqZj3.jpg,LazyTown,7.307,"[35, 10762, 10751]",109
36588,False,"Misonoo Nanako, a professor's daughter, looks forward to her first day at the prestigious Seiran Academy, a girls' school that caters to the rich, or in her case, those with high test scores. She soon finds that the school is polarized by three popular and talented individuals, known as the Magnificent Three. Though Nanako doesn't intend to make waves at this school, when she is tabbed to be a member of the Sorority, the brutal politics that run beneath the surface of the school's sophisticated veneer soon turn Nanako's world into one where she is unsure of her friends, her enemies, and her very identity... The only way she can vent her emotions is through her correspondence letters to a man she calls her ""Dear Brother"".",28.8621,/eOxB93uT4DahhesM5XAXVCKriR6.jpg,Dear Brother,6.4,"[16, 18]",7
7048,False,"The Mr. Men Show was an animated television series based on the original Mr. Men and Little Miss books created in the 1970s, 80s and 90s by British author Roger Hargreaves and his son Adam Hargreaves. Adapted from the published source material into a television variety program, The Mr. Men Show features comedy sketches, pantomimes, dance numbers and music videos. The TV series is directed by Mark Risley and executive produced by Eryk Casemiro & Kate Boutilier. Original score and songs are composed by Jared Faber. Season 1 first aired on February 4, 2008 and Season 2 aired on September 8, 2009.",22.1269,/dI4L9h479tO9wcdZIwJO6Id91Gv.jpg,The Mr. Men Show,5.5,"[10751, 16, 35, 10762]",11
237952,False,"Dhevaprom is a Thai lakorn based on the novel of the same name and written by the same writers as its preceding story ... The Five Brothers series, that aired in 2013. Dhevaprom consists of Laorchan, Kwanruetai, Jaiphisut, Dujapsorn and Porncheewan.",29.1325,/wtTjfnK4OYphmzzRuTXIo4owoHz.jpg,Dhevaprom,8.0,"[18, 10766]",9
8341,False,"Amanda O is a comedy, an Internet television series in Argentina produced by Dori Media Group. The show features a cast headed by Natalia Oreiro as Amanda O and Luciano Castro as Dante. The show will be on internet at Novebox.com, with a summary on television issued by América 2. It consists of about 120 very short episodes, each approximately eight minutes long. This telenovela has characteristics of a nightmare, dystopia, and science fiction, being drastically different from standard telenovelas, at least approaching serious drama.",63.9353,/hhSR3YaNCPNACk1Z6r0mpK7bvCM.jpg,Amanda O,0.0,"[35, 10766]",0
97083,False,"Status and strategy collide in this social experiment and competition show where online players flirt, befriend and catfish their way toward $100,000.",26.3727,/bQRxhfXXsH4ccScOBHs51bgwNe4.jpg,The Circle,6.773,[10764],86
105911,False,,32.0,/7imsMqjFElHXxR0hOzBfxceJZIh.jpg,강용석의 고소한 19,10.0,[10767],1
90533,False,"After Mao Zedong's death in 1976, Deng Xiaoping returns to power amid political turmoil. Facing divisions within the Communist Party, he leads crucial economic and defense reforms, steering China toward a hopeful future and laying the foundation for the country's revival.",21.8268,/2NCEkGDH0qfkeiaWkKikOgS5MCR.jpg,Deng Xiaoping at History's Crossroads,8.0,[18],1
58565,False,"Amy, la niña de la mochila azul is a Mexican telenovela produced by Televisa in 2004. Starring Danna Paola as Amy, Nora Salinas, Eduardo Capetillo, Pedro Armendáriz Jr. and Tatiana.",22.2986,/n5cKXFBnzdMnVdBrwpNhtn0TISM.jpg,"Amy, la niña de la mochila azul",7.2,"[10751, 10762, 18]",164
19956,False,"The celebrity edition of the reality game show ""Pinoy Big Brother"" features Filipino Celebrity housemates live together, share their stories and build meaningful relationships as they do tasks and challenges supervised by Big Brother. Every week a nomination is done, and the public decides who gets evicted and eventually become the Big Winner of the program.",26.4956,/aTnlQ8VzDBy6mOnK72ZPogEzD1k.jpg,Pinoy Big Brother: Celebrity Edition,10.0,[10764],1
62848,False,,21.9818,,Das Strafgericht,8.5,[10764],2
29161,False,,27.3083,/nInxqRLK7mcx9xWu1DMJ1QAB2NT.jpg,End of Love,0.0,[18],0
250923,False,"An agnostic sex podcaster and a newly single rabbi fall in love, but can their relationship survive their wildly different lives and meddling families?",27.6944,/xYdzshohIWsrBpIrFlYiT8wgv7U.jpg,Nobody Wants This,7.534,"[35, 18]",179
42982,False,"An act of sabotage has sent a space station plummeting towards a dangerous phenomena known as the Sea of Geduld. With only hours to spare before the collapse of the entire station, a group of teens, training on-board the ship will seek safety aboard the Ryvius, an interstellar spacecraft hidden deep inside the station. With the adult crew and instructors dead, these young astronauts must rely on their training, courage and most importantly each other to prepare for the journey home.",44.8014,/ylYb74MNy49fdcvY7s3X0seEhWE.jpg,Infinite Ryvius,7.3,"[10759, 16, 10765]",12
99030,False,"Shek Chi Hong is an honest and kind person. To earn a living, Chi Hong aspires to be a chef in Man Long’s casino but he ends up becoming a dealer instead. After witnessing his teacher's death, he is more determined not to take up gambling. But somehow, he has no choice but to learn the gambling skills as it is part of the nature of his work. He goes through many turbulence in his life, losing many friends and comrades as well as love.",33.9634,/aCgEmafjq4tlsYbcNOJsvxZJpZi.jpg,Who's The Winner,0.0,"[80, 10759]",0
12050,False,"Astro is a robotic boy created by Dr. Tenma to replace his late son. When Tenma destroys his laboratory and shuts down Astro, the Ministry of Science revives him and tries to give him a normal life as a 6th-grade student who occasionally helps keep renegade robots from causing harm.",27.6694,/vl2geBaVhcSEjzyk3WeL55ghd3i.jpg,Astro Boy,7.654,"[16, 10759, 10765, 10751, 35, 10762]",13
2179,False,Los Angeles County medical examiner Quincy routinely engages in police investigations.,29.6114,/e0bsxZqhE5fhRjaX2LKu8GuKccE.jpg,"Quincy, M.E.",7.509,"[80, 18, 9648]",110
40561,False,Küstenwache is a German television series that tells the fictionalized adventures of a unit of Federal Coast Guard officers off the German coast of the Baltic Sea.,24.792,/d5jeCqOaaMjGJSqH03fXsPsxq6c.jpg,Coast Guard,5.4,"[80, 10759, 18]",5
95697,False,"In the 16th century, Arte, a delightful young lady from an aristocratic family, dreams of being an artist and contributing to the renewal of civilization. However, with her father's death, she ends up losing the only person who believed in her passion for art. Now she is expected to marry a nobleman and live as a refined housewife without disgracing her family name. Reluctant to accept her fate, the headstrong Arte steps into the streets in search of a master artisan to take her on as an apprentice.

But no one believes that women are capable of fine craftsmanship, so none are willing to accept her. Luckily, a renowned artisan by the name of Leo is persuaded to take her as his disciple since he has none anyway. And thus, Arte's new life begins, far from the comfort of her noble upbringing. As an apprentice, she must earn her keep while tackling various challenges along the difficult path to becoming a full-fledged, master artisan.",27.3377,/vtlujR0LEjyBTT5s0CEtYdqeCaw.jpg,Arte,7.2,"[16, 18]",71
81426,False,"Mizuho can't believe his ears when Grandpa's will is read out. Grandpa's final wish is for Mizuho to attend the same academy as Mizuho's mother. The catch is it's an all-girls school. With the help of friend Mariya however, he gets a makeover good enough to fool everyone at the academy.",31.5103,/xE3U2nPxkIrHqlvxeXz74FUYUW0.jpg,Otoboku: Maidens are Falling for Me,7.5,"[35, 16]",4
251414,False,"In six live installments, John Mulaney explores Los Angeles during a week when pretty much every funny person is in town.",25.7064,/hPMKS5wwAIdh6SFcJKq2J2likTx.jpg,John Mulaney Presents: Everybody's in L.A.,6.727,"[35, 10767]",11
1584,False,Various original cartoons by some of today's top animators.,24.5809,/hxlRNgdB1dvtylJuLyXHGtVo3Tu.jpg,What a Cartoon!,7.045,"[35, 16]",22
114069,False,,14.5044,,Thadeusz und die Beobachter,0.0,[10763],0
56979,False,"In the Tang Dynasty, a prophecy of the Seven Lifetimes of Cursed Lovers threatens the world. Years after the demon lord Liudao’s defeat, scholar Ning Caichen arrives in the haunted town of Nanguo, where he meets the mischievous fox spirit Nie Xiaoqian, the mysterious Ma Hongye, and the relentless swordsman Zhuge Liuyun. As their destinies entwine, a tragic yet enchanting love story unfolds between the human and spirit realms.",26.4784,/9ZE8P0XEvs4ijSWqxJ3UG7koMnc.jpg,Eternity: A Chinese Ghost Story,7.2,"[18, 10765]",5
77587,False,,28.2633,/vOqkkrn38VAg3eJQdqNSPckc2tX.jpg,Port,4.5,"[35, 10751]",2
128171,False,Florentin and Lars guess prices on Amazon. Whoever is closer to the real price gets one point.,28.162,/FKHlLSuuKALJcsDRyaefNNQoUs.jpg,Pfiffige Ziffern,9.0,[35],1
57111,False,,22.9938,/8U6kyZP8OYDecH3xZS6T83iCvgF.jpg,Juste Pour Rire - Galas,5.5,[35],1
8582,False,"Kaya Kong Abutin Ang Langit or Selfish Desires was a Sine Novela offering produced by GMA Network starring Iza Calzado, Wendell Ramos and Angelika dela Cruz. It is a remake of the 1980s hit drama flick, which starred Maricel Soriano, Gina Alajar and William Martinez. It is the 17th installment of Sine Novela. It was aired worldwide on GMA Pinoy TV, which started on October 12, 2009 and ended on February 19, 2010. The series is quite different from other Sine Novelas since the protagonist is an anti-hero. From May 13, 2013 until September 11, 2013 GMA Life TV airs its English-dubbed version worldwide.",25.807,,Kaya Kong Abutin Ang Langit,0.0,[18],0
137906,False,,25.6434,/ooct2WOilqlxfqImvSohLoWSqNP.jpg,Meu Pé de Laranja Lima,8.0,"[10766, 18, 10762]",1
10207,False,"The Farmer's Daughter is an American situation comedy series that was produced by Screen Gems Television and aired on ABC from September 20, 1963 to April 22, 1966. It was sponsored by Liggett & Myers Tobacco and Clairol for whom the two leading stars often appeared at show's end promoting the products. It also enjoyed a brief run in syndication when it aired on CBN Cable in the 1980s.",26.2615,/vDdRKzEQ27c6ikdZa0SVAZcCkdF.jpg,The Farmer's Daughter,5.0,[],2
70924,False,,49.9499,/ib6sQVbqcqzL0DiXTJdVYm4mq53.jpg,Alma Pirata,8.0,"[10766, 18]",8
390,False,"Evening Shade is an American sitcom television series that aired on CBS from 1990 to 1994. The series stars Burt Reynolds as Wood Newton, an ex-professional football player for the Pittsburgh Steelers, who returns to rural Evening Shade, Arkansas to coach a high school football team with a long losing streak. Reynolds personally requested to use the Steelers as his former team because he is a fan.

The general theme of the show is the appeal of small town life. Episodes ended with a closing narration by Ossie Davis summing up the events of the episode, always closing with ""... in a place called Evening Shade."" The show's final episode saw the guest appearances of Willie Nelson and Buzz Aldrin as escaped convicts on the run from authorities, the final scene being a spectacular shoot-out reminiscent of the final scene of Butch Cassidy and the Sundance Kid.

The opening segment included clips from around Arkansas, including the famous McClard's Bar-be-que, which is situated on Albert Pike Blvd. and South Patterson St. in Hot Springs National Park.",21.5196,/vP1x5kDi7QDbzEsk0lee6d4OkbS.jpg,Evening Shade,5.6,[35],12
6297,False,"Cyborg warriors were created by the Special Science Investigation Squad to bear nuclear, gravitational, magnetic, and electrical forces. They fight the crime empire known as ""Crime"".",27.8584,/cNoyaknjYpJ5h5aohTkW7f6vrCG.jpg,J.A.K.Q. Dengekitai,8.6,"[10759, 10765, 18, 10762]",5
207318,False,A re-imagined animated version of Chris Rock's beloved autobiographical family comedy Everybody Hates Chris.,26.4215,/rQPfd11QelonAL333AiL0hbl0np.jpg,Everybody Still Hates Chris,7.3,"[35, 16]",7
48037,False,"Umutsuz Ev Kadınları, is a Turkish comedy drama TV series. Turkish version of Desperate Housewives, is a Turkish television series.",20.1245,/g8gTWKR6MxzOoMEQNQOjUVdfkRd.jpg,Umutsuz Ev Kadınları,4.6,"[10751, 35, 18, 80]",5
65396,False,"The story of Secrets at the Hotel begins in 1908. Julio Olmedo and Isabel Alarcón travel on the same train to the Gran Hotel, property of the Alarcón family. Both of them ignore that their lives will take a new twist in that place, produced by love, treason, and the secrets hidden there.",25.9017,/t9gokongxxBZmq6eFmZ35W0P6d8.jpg,Secrets at the Hotel,6.983,"[18, 9648]",89
3898,False,"Peter Pan & the Pirates is an American animated television series based on J.M. Barrie's Peter Pan that originally aired on Fox Broadcasting Company from September 8, 1990 to September 10, 1991. Repeats continued to air until September 11, 1992. A repeat of the series' Christmas episode was aired on December 25, 1993. The series was then on Fox in re-run form on weekday mornings from November 4, 1996 to March 28, 1997. Reruns were then shown on Fox Family in 1998.",25.6919,/vvLe3FgOsIUO8OkUTnNzk71mz9C.jpg,Peter Pan & the Pirates,8.0,"[16, 10765]",5
66871,False,Action drama series inspired by the real missions of Navy SEAL Team Six.,25.7778,/3UUbbelbbHGo0AEHK7DQbJMosnJ.jpg,SIX,7.3,"[10768, 18, 80, 10759]",497
2583,False,Highly skilled Detective Inspector Jane Tennison battles to prove herself in a male dominated world.,24.9209,/3csYNpDP5jhbFQUZwKOXBZY64J6.jpg,Prime Suspect,7.7,"[80, 18, 9648]",88
34773,False,"The story takes place in 2061, 50 years after humanity developed the ""Net society"" that depended on information networks despite their security issues. To improve security, a new network called Meta Real Network — or ""Metal"" for short — was developed. People's personal memories are reduced to information and placed within ""protected virtual stand-alone organic cyber enclaves"" called bubble shells online. The result was a virtual ""explosion"" of creative freedom as people felt safe enough to explore instincts and desires on Metal that they would not otherwise explore in real life. This ""friction"" between the Metal's alluring lack of restrictions and rules-bound reality led to trouble and incidents that investigators known as ""cyber divers"" must handle. Masamichi Haru is one such cyber diver.",31.6885,/33lPIG5divmPEIiCj8UmqbjQIsm.jpg,Real Drive,6.667,"[16, 10759, 10765, 80]",6
1303,False,"Special Investigation Robo Janperson was the 1993 installment in Toei Company’s Metal Hero Series. The series revolved around Janperson, a robotic detective who patrolled the streets of Tokyo and fought against three different underworld organizations who used super technology to subjugate the masses. Unlike most Metal Heroes, a monster-of-the-week was rarely shown and most of the villains are criminals akin to television police dramas. The name given to this series by Toei for international distribution is Jumperson.",29.5182,/boP1BHIka5Dgh1qLtjBztRCyU2O.jpg,Special Investigation Robo Janperson,7.8,"[10759, 10762, 10765]",41
2396,False,What happens when the biggest stars in the world get too high on the Hollywood hog? When their bank accounts start swelling bigger than their heads? Master prankster Ashton Kutcher is there to punk 'em down to earth.,20.6437,/sqcaFHnnJU1nIbUikN3cpm9Mjn9.jpg,Punk'd,5.0,"[35, 10764]",91
35271,False,"The adventures of a young shell named Shelldon who, together with his best friends Herman and Connie, boldly navigate their way through the underwater world of Shell Land, one lesson at a time.",15.5995,/p8yq7ih8vHBj5LTmH5WVZqiS34Z.jpg,Shelldon,6.5,"[16, 10762]",2
106148,False,"Aided by his own remarkable abilities and an eclectic team of associates, real estate agent Luke Roman specializes in “metaphysically engaged properties,” aka haunted houses. Together they investigate, clear and close the houses nobody else can.",26.3908,/yrwNLzth5FjydiXJK1I1tOKdAFs.jpg,SurrealEstate,6.579,"[18, 9648, 10765]",76
201047,False,,22.8323,/m5lUVPHSJTgkH68nAPBgTnWlwXS.jpg,La mujer prohibida,0.0,"[10766, 18]",0
50071,False,"Ai, Mai, and Mi, are the three girls that make up the manga club. Although they possess ample imagination, their far-out fantasies and insane adventures usually distract them from actually drawing any manga. From rescuing an abandoned cat, to getting addicted to video games, these girls handle ordinary things in extraordinary ways.",20.8782,/1hVJnWV0ghfhN3TLKFUxkYn9S2i.jpg,Ai-Mai-Mi,6.6,"[16, 35]",8
80732,False,A feared outlaw is reborn in another’s body and joins an old rival to unravel ghostly mysteries—and maybe his own past.,21.8598,/atEXUa6I6w7IZ1TWKFloysoL4hS.jpg,The Founder of Diabolism,8.1,"[16, 10765, 10759]",47
13023,False,,27.7937,/qF8NDpVBSTDhdLlEjVAhNhfqB8K.jpg,El Chapulín Colorado,8.035,"[35, 10751, 80, 10765, 9648]",728
122369,False,"Sometime after the events of Kamen Rider W, Shotaro Hidari and Philip continue to solve crimes and fight evil as superhero detectives in the windy city of Fuuto.",22.431,/oQpK0067z4owkPnFiulzauu5P7u.jpg,Fuuto PI,7.5,"[16, 10759, 10765, 9648]",36
72597,False,"Inspired by actual events, this true crime anthology series takes a deep dive into the dark, twisted minds of terrorists and follows the brave souls who hunt them down.",27.627,/9ukZcwaqcObmmxxfcIXTgVMvalJ.jpg,Manhunt,7.576,"[80, 9648]",463
13591,False,"Scientific American Frontiers was an American television program primarily focused on informing the public about new technologies and discoveries in science and medicine. It was a companion program to the Scientific American magazine. The show was produced for PBS in the U.S. by The Chedd-Angier Production Company, Watertown, Massachusetts, and typically aired once every two to four weeks. To this day, the shows can be viewed on-line at their website, and continue to air regularly on the national digital channel World.

The show first aired in 1990 with MIT professor Woodie Flowers who served as the original host from 1990 to the spring of 1993. Actor Alan Alda became the permanent host starting in the fall season of 1993 and continued until the show ended in 2005. Alda's tenure has been notable for his humble and often humorous approach: in one memorable segment, he became car sick while driving an experimental, virtual reality vehicle. In 2005, Alda published his first round of memoirs, Never Have Your Dog Stuffed: and Other Things I've Learned, published by Random House; in the book, he recalls his intestines becoming strangulated while on location in Chile for the show, an incident that nearly cost him his life since he was in a remote region and it was difficult to get to a doctor. Finally he found one, who turned out to be a M*A*S*H fan. Further, the treatment was familiar to Alda; the historical development of techniques for vascular anastomosis during the Korean war had featured in the show's scripts.",23.9138,/JWnYD9TmWjWTmrPqYAEuT23cvt.jpg,Scientific American Frontiers,0.0,[99],0
4568,False,"The quirky adventures of Pepper Ann, a 12-year-old girl trying to get through life with her family and friends.",25.2941,/605jNVI63jueuJTKg032F7U7xEj.jpg,Pepper Ann,6.4,"[16, 35, 10751, 10762]",36
88463,False,"In a mythical land called Arth, the inhabitants of the ancient city of Arthdal and its surrounding regions vie for power as they build a new society.",26.2727,/k5bKj5U2Z7AgkK3Mekji8xDHOuD.jpg,Arthdal Chronicles,7.7,"[18, 10759]",72
2439,False,"106 & Park is an American Hip Hop and R&B music video show set up in a countdown format, that airs Monday through Friday at 6/5c on BET. Since its inception, it was the network's #1 rated show.",25.4067,/pz31lNRv9J4FioMwHBxhqu1Dhzj.jpg,106 & Park,5.7,[],3
11529,False,"Here's Boomer is an American adventure/drama series produced by Paramount that premiered on the NBC network on March 14, 1980. A television movie called A Christmas for Boomer aired on December 6, 1979 and served as the pilot. The show follows the adventures of the titular stray dog, ""Boomer"" and ran for two seasons, ending its run in August 1982, with the final original episode, ""Flatfoots,"" airing on July 3 of that year.",25.1604,/yGyzNaXSJfmFRERhOuiOMX2q3CT.jpg,Here's Boomer,5.3,"[10751, 10759, 18]",3
213834,False,An anthology series featuring women from different walks of life who are driven to violence and murder because of circumstances varying from mental illness and domestic violence to humiliation and manipulation.,25.9634,/oSILC7PmGuvYxok7Pd6FvnI7EuX.jpg,Mujeres Asesinas,7.3,"[18, 9648]",80
6619,False,"Shadow Warriors is a Japanese television jidaigeki show featuring Sonny Chiba that ran for four seasons in the early 1980s.

Chiba played different ninja characters in each series. In the first series he played Hattori Hanzō III, in second one he played Tsuge Shinpachi, in the third one he played Tarao Hanzō, in the fourth series and in Bakumatsu Hen, he played Hattori Hanzō XV. In the 2003 direct-to-DVD series Shin Kage no Gundan he played Hattori Hanzō I.",25.8071,/adzyUDtiZSEoUAtKHbpDcns07WR.jpg,Shadow Warriors,8.0,"[18, 10759]",4
75078,False,"The Earth had become a wasteland of deserts as the survivors work to rebuild communities. Daigo Otaki is a young orphan raised by his uncle. Becoming an adult, Daigo discovers that Victor City was in fact planned by his father who was a genius scientist. Daigo's sister Saori had been managing it. She pleaded with Daigo to take on the inheritance that Daigo's father left him, a super robot system known as Gordian. Daigo would join the Mechacon mechanic combat 18th regiment unit, an organization of law enforcers that defend Victor City against attacks from the Madokuta organization.",28.1879,/qZXkPsFCA5PiXCKRiq6t0qMXXj8.jpg,Gordian Warrior,7.0,"[10765, 16]",4
42426,False,,26.8301,/63AmOGxXIJtJg3QLXCpb5jSemNR.jpg,Monchhichi Twins,0.0,[16],0
111526,False,,27.2028,/1sqvIM1MtZ0Z0YiwM8y6Fa8T1P7.jpg,The Great War,9.5,"[99, 10768]",2
111465,False,"Ouyang Xialan is a trade investigator. Her work leads her to Peng Yue, the second son of the Tianguan Group. With two people from different worlds, their differences in ideals and motivations immediately puts them on opposite sides. Set against the backdrop of the automobile industry, Ouyang Xialan (Zhang Li) is a professional who can do what it takes to complete her job. She has a personal reason in getting into Tianguan Group which is to find the reason behind her father's death. Peng Yue is in charge of R&D for their company. Ouyang Xialan and Peng Yue's first meeting was a disaster yet despite their bickering, the two develop feelings for each other.",13.6111,/jlZth9KtU1DPCRQQnM8WzDBeGkA.jpg,Upon The Mountain,2.0,[18],1
112764,False,"Keisuke Amano, Natsume's brother who doesn't believe in supernatural phenomena. But as he notices his sister is frequently comes back home late, he decided to stalk her, only to find out she is exorcising evil Yo-kai and running a Yo-kai detective agency. With their secret revealed to him, Natsume decided to let him tag along in her activities as they investigate Yo-kai crimes and take on evil Yo-kai to maintain peace all over the city.",41.9966,/mFMjJZ27U0ayZswkEfC00GfAy6W.jpg,Yo-Kai Watch: Shadowside,8.8,"[10759, 10765]",4
61459,False,"A species of parasitic aliens descends on Earth and quickly infiltrates humanity by entering the brains of vulnerable targets; insatiable beings that gain total control of their host and are capable of transforming themselves to feed on unsuspecting prey. High school student Shinichi Izumi falls victim to one of these parasites, but the creature fails to take over his brain and ends up in his right hand.",28.3091,/2ngHwPQhHGPpLkLQd2MTAI3iXPq.jpg,Parasyte -the maxim-,8.349,"[16, 18, 10765, 10759]",1268
82200,False,,25.7668,/hua07Mw7J384xU43ulAOZDqEMjJ.jpg,In Gefahr - Ein verhängnisvoller Moment,0.0,[10764],0
40616,False,"Nikola is a German television sitcom that premiered on September 12, 1997 on RTL Television.",64.547,/8xsFYwc9YyrLasMmx9G3klCwckY.jpg,Nikola,6.0,[35],1
48552,False,A documentary news series with a taboo-breaking team who deliver incredible news stories from around the world.,23.3742,/iyUbcAWYcCt6qoKNiqNQkrnUrwF.jpg,VICE,7.0,"[99, 10763, 10768]",75
